DateTime,锂电池A单体1电压,锂电池A单体2电压,锂电池A单体3电压,锂电池A单体4电压,锂电池A单体5电压,锂电池A单体6电压,锂电池A单体7电压,锂电池B单体1电压,锂电池B单体2电压,锂电池B单体3电压,锂电池B单体4电压,锂电池B单体5电压,锂电池B单体6电压,锂电池B单体7电压,太阳电池阵1电流遥测,太阳电池阵2电流遥测,太阳电池阵3电流遥测,太阳电池阵4电流遥测,太阳电池阵5电流遥测,太阳电池阵6电流遥测,太阳电池阵7电流遥测,太阳电池阵8电流遥测,太阳电池阵1电压,太阳电池阵2电压,太阳电池阵3电压,太阳电池阵4电压,太阳电池阵13电压,太阳电池阵14电压,太阳电池阵15电压,太阳电池阵16电压,母线电压遥测,母线电流遥测,太阳电池阵5电压,太阳电池阵6电压,B组蓄电池电压遥测,太阳电池阵12电压,太阳电池阵11电压,太阳电池阵7电压,太阳电池阵8电压,太阳电池阵9电压,太阳电池阵10电压
2021-06-26 14:41:20,32.61185,32.63882,32.36715,32.36715,32.49292,32.51485,32.58575,32.41017,32.54495,32.64991,32.18009,32.53788,32.31488,32.50197,0.6833,2.30901,1.61368,0.67151,0.08142,1.53662,1.62641,1.89524,0.31834,1.15138,31.63848,30.7098,8.21104,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:22,32.61185,32.63882,32.36715,32.36715,32.51285,32.51485,32.6058,32.41017,32.56494,32.66996,32.18009,32.55783,32.31488,32.52196,0.6833,2.30901,1.61368,0.67151,0.08142,1.53662,1.62641,1.80928,0.31834,1.15138,31.63848,30.7098,8.21104,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:24,32.63182,32.63882,32.36715,32.36715,32.49292,32.51485,32.6058,32.41017,32.56494,32.64991,32.18009,32.53788,32.31488,32.52196,0.6833,2.30901,1.61368,0.67151,0.08142,1.53662,1.62641,1.80928,0.31834,1.15138,31.63848,30.7098,8.21104,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:26,32.63182,32.63882,32.36715,32.36715,32.51285,32.53478,32.6058,32.43008,32.56494,32.66996,32.18009,32.53788,32.31488,32.52196,0.6833,2.30901,1.52839,0.67151,-0.004,1.53662,1.62641,1.80928,0.31834,1.15138,31.63848,30.7098,8.21104,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,29.72081,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:28,32.61185,32.63882,32.36715,32.36715,32.49292,32.51485,32.58575,32.43008,32.56494,32.66996,32.18009,32.55783,32.31488,32.54195,0.6833,2.22309,1.52839,0.67151,-0.004,1.45108,1.62641,1.80928,0.31834,1.15138,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:30,32.63182,32.65879,32.38702,32.38702,32.51285,32.51485,32.58575,32.41017,32.56494,32.64991,32.18009,32.55783,32.31488,32.54195,0.6833,2.22309,1.52839,0.67151,-0.004,1.45108,1.54091,1.80928,0.31834,1.15138,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,29.72081,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:32,32.61185,32.63882,32.36715,32.36715,32.51285,32.51485,32.58575,32.43008,32.58494,32.66996,32.18009,32.55783,32.33464,32.54195,0.6833,2.22309,1.52839,0.67151,-0.004,1.45108,1.54091,1.72331,0.31834,1.15138,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:34,32.59187,32.61885,32.34727,32.34727,32.49292,32.49492,32.58575,32.41017,32.54495,32.64991,32.18009,32.53788,32.31488,32.52196,0.6833,2.22309,1.52839,0.67151,-0.004,1.45108,1.54091,1.72331,0.31834,0.73626,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:36,32.59187,32.59887,32.3274,32.3274,32.47298,32.49492,32.58575,32.39025,32.54495,32.62985,32.18009,32.53788,32.31488,32.52196,0.59813,2.13716,1.52839,0.67151,-0.004,1.45108,1.54091,1.72331,0.31834,0.73626,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:38,32.59187,32.59887,32.3274,32.3274,32.49292,32.49492,32.54565,32.39025,32.54495,32.62985,32.1603,32.53788,32.31488,32.50197,0.59813,2.13716,1.52839,0.67151,-0.004,1.45108,1.54091,1.72331,0.31834,0.73626,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,-86.05,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:40,32.59187,32.59887,32.34727,32.34727,32.49292,32.51485,32.58575,32.41017,32.54495,32.64991,32.18009,32.53788,32.29512,32.52196,0.59813,2.13716,1.52839,0.67151,-0.004,1.45108,1.54091,1.72331,0.31834,0.73626,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,-76.72129,31.0152,31.46373,30.95918,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:41:42,32.59187,32.59887,32.34727,32.34727,32.47298,32.49492,32.58575,32.41017,32.54495,32.64991,32.18009,32.53788,32.29512,32.52196,0.59813,2.13716,1.52839,0.67151,-0.004,1.45108,1.54091,1.72331,0.31834,0.73626,31.63848,30.7098,7.79709,31.42614,31.46373,31.40835,0.3936,73.15747,31.0152,31.46373,29.72081,30.6738,31.82256,31.35456,31.57131,31.28477,31.30477
2021-06-26 14:46:18,32.9314,32.9384,32.68514,32.68514,32.81185,32.81385,32.88652,32.7487,32.86482,32.99077,32.53642,32.83717,32.59148,32.82184,7.15561,7.72238,7.49933,7.39157,7.51268,7.52403,7.61107,7.48301,30.9798,31.0406,30.80352,30.29938,14.00637,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,28.65936,1.5337,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:46:26,32.91143,32.91843,32.64539,32.64539,32.77198,32.79391,32.88652,32.70887,32.84483,32.95067,32.49683,32.79726,32.57172,32.78186,7.15561,7.72238,7.49933,7.39157,7.51268,7.52403,7.69657,7.48301,30.9798,31.0406,30.80352,30.29938,13.17846,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:46:34,32.9314,32.9384,32.68514,32.68514,32.79191,32.79391,32.90657,32.7487,32.86482,32.97072,32.53642,32.83717,32.59148,32.82184,7.15561,7.72238,7.49933,7.39157,7.51268,7.52403,7.61107,7.48301,30.9798,31.0406,30.80352,30.7098,12.76451,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:46:42,32.91143,32.91843,32.66526,32.66526,32.79191,32.79391,32.88652,32.72879,32.86482,32.95067,32.49683,32.81721,32.57172,32.82184,7.24077,7.72238,7.49933,7.39157,7.51268,7.52403,7.61107,7.48301,30.9798,31.0406,30.80352,30.29938,28.49469,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.55667
2021-06-26 14:46:50,32.95138,32.95838,32.68514,32.68514,32.81185,32.81385,32.90657,32.7487,32.86482,32.97072,32.53642,32.83717,32.59148,32.82184,7.24077,7.72238,7.49933,7.47663,7.51268,7.52403,7.69657,7.48301,30.9798,31.0406,30.80352,30.7098,32.22026,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,29.72081,10.56302,4.94116,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:46:58,32.97135,32.95838,32.68514,32.68514,32.83178,32.81385,32.92662,32.7487,32.88482,33.01082,32.53642,32.85712,32.59148,32.84183,7.15561,7.72238,7.49933,7.47663,7.51268,7.52403,7.69657,7.48301,30.9798,31.0406,31.221,30.7098,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,29.72081,14.66726,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:47:06,32.9314,32.9384,32.68514,32.68514,32.79191,32.81385,32.90657,32.7487,32.86482,32.99077,32.51662,32.83717,32.59148,32.82184,7.15561,7.72238,7.49933,7.47663,7.51268,7.52403,7.69657,7.48301,30.9798,31.0406,30.80352,30.7098,14.00637,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,29.72081,1.5337,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:47:14,32.95138,32.9384,32.68514,32.68514,32.81185,32.83378,32.92662,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.52403,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,14.00637,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:47:22,32.95138,32.95838,32.68514,32.68514,32.83178,32.83378,32.92662,32.7487,32.86482,33.01082,32.53642,32.85712,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,30.80352,30.7098,32.22026,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,28.65936,11.38387,5.35472,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:47:30,32.95138,32.95838,32.68514,32.68514,32.81185,32.83378,32.92662,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,31.8063,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,29.72081,13.84642,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:47:38,32.99132,32.97835,32.72489,32.72489,32.83178,32.83378,32.94667,32.76861,32.90481,33.03087,32.55622,32.87707,32.63099,32.86182,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,14.83427,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:47:46,32.95138,32.9384,32.68514,32.68514,32.81185,32.81385,32.90657,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.82184,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,14.42032,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:47:54,32.95138,32.95838,32.70501,32.70501,32.83178,32.83378,32.92662,32.7487,32.88482,33.01082,32.55622,32.85712,32.61123,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,14.00637,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:48:02,32.99132,32.97835,32.70501,32.70501,32.83178,32.85371,32.94667,32.7487,32.86482,32.99077,32.53642,32.83717,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,30.62547,31.221,30.29938,30.56445,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,9.87707,29.72081,3.99624,2.04624,1.16468,1.20974,1.1235,1.55667
2021-06-26 14:48:10,32.97135,32.95838,32.68514,32.68514,32.83178,32.83378,32.92662,32.7487,32.88482,33.01082,32.53642,32.85712,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,28.65936,15.89854,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:48:18,32.97135,32.97835,32.72489,32.72489,32.85171,32.85371,32.94667,32.76861,32.90481,33.03087,32.55622,32.87707,32.63099,32.86182,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,18.55984,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,29.72081,1.5337,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:48:26,32.97135,32.95838,32.68514,32.68514,32.81185,32.81385,32.92662,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,14.00637,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:48:34,32.97135,32.97835,32.70501,32.70501,32.83178,32.83378,32.92662,32.7487,32.90481,33.01082,32.55622,32.87707,32.61123,32.86182,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,13.59242,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:48:42,32.99132,32.97835,32.72489,32.72489,32.85171,32.83378,32.94667,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,30.62547,31.221,30.29938,31.8063,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,1.57451,29.72081,9.74218,5.35472,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:48:50,32.97135,32.95838,32.70501,32.70501,32.83178,32.83378,32.92662,32.7487,32.88482,33.01082,32.53642,32.85712,32.59148,32.86182,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.7098,33.04816,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,28.65936,15.48811,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:48:58,32.99132,32.97835,32.72489,32.72489,32.85171,32.85371,32.92662,32.7487,32.88482,33.01082,32.53642,32.85712,32.59148,32.86182,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.56897,30.9798,31.0406,31.221,30.29938,15.66218,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,11.12246,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:49:06,32.95138,32.95838,32.68514,32.68514,32.81185,32.83378,32.92662,32.72879,32.86482,32.97072,32.49683,32.83717,32.59148,32.82184,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.48301,30.9798,31.0406,31.221,30.29938,14.00637,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,16.93425,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:49:14,32.97135,32.97835,32.72489,32.72489,32.83178,32.83378,32.94667,32.7487,32.88482,33.01082,32.55622,32.85712,32.61123,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.48301,30.9798,31.0406,31.221,30.29938,12.35056,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,14.85861,28.65936,11.7943,4.94116,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:49:22,32.97135,32.95838,32.68514,32.68514,32.83178,32.81385,32.92662,32.7487,32.86482,32.99077,32.53642,32.83717,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.61107,7.48301,30.9798,30.62547,30.80352,30.29938,27.25283,32.66918,32.70911,32.65021,5.51714,83.81588,6.54578,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.55667
2021-06-26 14:49:30,32.97135,32.95838,32.70501,32.70501,32.85171,32.83378,32.92662,32.7487,32.88482,32.99077,32.53642,32.85712,32.59148,32.84183,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.48301,30.9798,31.0406,31.221,30.7098,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,29.72081,13.84642,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:49:38,32.99132,32.97835,32.72489,32.72489,32.83178,32.85371,32.94667,32.7487,32.86482,32.99077,32.53642,32.83717,32.59148,32.84183,7.15561,7.72238,7.58463,7.47663,7.5981,7.60956,7.69657,7.48301,30.9798,30.62547,31.221,30.29938,26.01098,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,1.57451,29.72081,1.5337,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:49:46,32.95138,32.9384,32.68514,32.68514,32.81185,32.81385,32.90657,32.72879,32.84483,32.95067,32.49683,32.79726,32.57172,32.82184,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.61107,7.48301,30.9798,30.62547,30.80352,30.29938,12.35056,32.66918,32.70911,33.06416,5.51714,83.81588,23.13522,7.3863,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:49:54,32.99132,32.99832,32.72489,32.72489,32.85171,32.83378,32.92662,32.78853,32.90481,33.03087,32.57601,32.87707,32.63099,32.86182,7.24077,7.72238,7.58463,7.47663,7.5981,7.52403,7.61107,7.48301,30.9798,31.0406,31.221,30.7098,30.9784,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,31.0486,28.65936,6.45878,2.4598,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:50:02,32.97135,32.95838,32.70501,32.70501,32.81185,32.83378,32.92662,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.82184,7.24077,7.72238,7.58463,7.47663,7.5981,7.60956,7.61107,7.48301,30.9798,30.62547,30.80352,30.29938,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,9.03419,1.15938,29.72081,14.25684,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:50:10,32.97135,32.97835,32.70501,32.70501,32.83178,32.83378,32.92662,32.7487,32.90481,33.01082,32.55622,32.85712,32.59148,32.86182,7.15561,7.72238,7.49933,7.47663,7.5981,7.52403,7.61107,7.48301,30.9798,31.0406,31.221,30.7098,29.32259,32.66918,32.70911,33.06416,5.51714,83.81588,30.60046,31.0486,28.65936,10.97345,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:54:44,32.95138,32.95838,32.68514,32.68514,32.81185,32.81385,32.90657,32.72879,32.86482,32.99077,32.53642,32.83717,32.59148,32.82184,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,24.35517,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.55667
2021-06-26 14:54:46,32.95138,32.95838,32.68514,32.68514,32.81185,32.81385,32.92662,32.7487,32.88482,32.99077,32.53642,32.85712,32.59148,32.84183,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,32.63421,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,16.30896,2.4598,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:54:48,32.95138,32.95838,32.68514,32.68514,32.83178,32.81385,32.90657,32.7487,32.86482,33.01082,32.53642,32.85712,32.59148,32.84183,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,32.22026,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,11.38387,5.76828,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:54:50,32.97135,32.97835,32.70501,32.70501,32.83178,32.83378,32.92662,32.7487,32.88482,33.01082,32.53642,32.85712,32.61123,32.84183,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,32.22026,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,4.81709,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:54:52,32.95138,32.97835,32.68514,32.68514,32.83178,32.81385,32.92662,32.7487,32.88482,32.99077,32.53642,32.85712,32.59148,32.84183,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,16.30896,2.4598,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:54:54,32.95138,32.95838,32.68514,32.68514,32.81185,32.81385,32.90657,32.7487,32.86482,32.99077,32.51662,32.83717,32.59148,32.82184,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,28.08074,32.66918,32.70911,32.65021,5.51714,83.81588,7.78998,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:54:56,32.95138,32.95838,32.68514,32.68514,32.81185,32.81385,32.90657,32.7487,32.86482,32.99077,32.51662,32.83717,32.59148,32.82184,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,30.56445,32.66918,32.70911,32.65021,5.51714,83.81588,13.18155,1.15938,29.72081,3.99624,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:54:58,32.95138,32.95838,32.68514,32.68514,32.81185,32.81385,32.90657,32.7487,32.86482,32.97072,32.51662,32.83717,32.59148,32.82184,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,26.01098,32.66918,32.70911,32.65021,5.51714,83.81588,15.25523,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:00,32.95138,32.95838,32.68514,32.68514,32.81185,32.83378,32.92662,32.7487,32.86482,32.99077,32.53642,32.83717,32.59148,32.82184,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,26.42493,32.66918,32.70911,32.65021,5.51714,83.81588,14.42576,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:02,32.97135,32.97835,32.68514,32.68514,32.81185,32.83378,32.90657,32.7487,32.86482,32.97072,32.53642,32.83717,32.59148,32.82184,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,16.49008,32.66918,32.70911,32.65021,5.51714,83.81588,6.54578,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:04,32.95138,32.95838,32.68514,32.68514,32.81185,32.83378,32.92662,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,26.83888,32.66918,32.70911,32.65021,5.51714,83.81588,3.22789,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:06,32.97135,32.95838,32.68514,32.68514,32.83178,32.83378,32.90657,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,15.66218,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:08,32.95138,32.95838,32.68514,32.68514,32.83178,32.83378,32.92662,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,28.08074,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:10,32.97135,32.97835,32.68514,32.68514,32.81185,32.81385,32.92662,32.7487,32.88482,32.99077,32.53642,32.85712,32.59148,32.84183,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,15.24822,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:12,32.97135,32.97835,32.68514,32.68514,32.83178,32.83378,32.92662,32.7487,32.88482,33.01082,32.53642,32.85712,32.61123,32.84183,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,23.94122,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:14,32.9314,32.95838,32.68514,32.68514,32.79191,32.79391,32.90657,32.72879,32.86482,32.97072,32.49683,32.83717,32.59148,32.82184,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,15.24822,32.66918,32.70911,32.65021,5.51714,83.81588,13.18155,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:16,32.95138,32.95838,32.68514,32.68514,32.81185,32.81385,32.92662,32.72879,32.86482,32.97072,32.49683,32.83717,32.59148,32.82184,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,15.24822,32.66918,32.70911,32.65021,5.51714,83.81588,21.47627,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:18,32.95138,32.97835,32.68514,32.68514,32.83178,32.81385,32.90657,32.72879,32.86482,32.95067,32.49683,32.83717,32.59148,32.82184,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,23.52726,32.66918,32.70911,32.65021,5.51714,83.81588,26.86784,6.14092,29.72081,7.27963,3.28692,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:20,32.97135,32.97835,32.70501,32.70501,32.83178,32.81385,32.92662,32.72879,32.86482,32.99077,32.51662,32.83717,32.59148,32.82184,7.15561,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,14.42032,32.66918,32.70911,32.65021,5.51714,83.81588,30.60046,12.78297,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-26 14:55:22,32.99132,32.97835,32.72489,32.72489,32.83178,32.83378,32.92662,32.7487,32.86482,32.99077,32.53642,32.85712,32.59148,32.84183,7.07045,7.63645,7.49933,7.39157,7.51268,7.52403,7.52558,7.39704,30.9798,30.62547,30.80352,30.29938,15.24822,32.66918,32.70911,32.65021,5.51714,83.81588,27.69731,12.36784,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
